t,z_s
4.611328125000000000e+00,-4.615371050029881336e-03
4.612304687500000000e+00,-4.616140180094181235e-03
4.613281250000000000e+00,-4.612569164137271874e-03
4.614257812500000000e+00,-4.604661359667827983e-03
4.615234375000000000e+00,-4.592424201691019253e-03
4.616210937500000000e+00,-4.575869195718037033e-03
4.617187500000000000e+00,-4.555011906948486233e-03
4.618164062500000000e+00,-4.529871945635810526e-03
4.619140625000000000e+00,-4.500472948649518468e-03
4.620117187500000000e+00,-4.466842557251533494e-03
4.621093750000000000e+00,-4.429012391107577280e-03
4.622070312500000000e+00,-4.387018018558008770e-03
4.623046875000000000e+00,-4.340898923176078270e-03
4.624023437500000000e+00,-4.290698466645035021e-03
4.625000000000000000e+00,-4.236463847988993468e-03
4.625976562500000000e+00,-4.178246059195889553e-03
4.626953125000000000e+00,-4.116099837274248864e-03
4.627929687500000000e+00,-4.050083612788846904e-03
4.628906250000000000e+00,-3.980259454923646377e-03
4.629882812500000000e+00,-3.906693013123663759e-03
4.630859375000000000e+00,-3.829453455370636621e-03
4.631835937500000000e+00,-3.748613403150521245e-03
4.632812500000000000e+00,-3.664248863173969958e-03
4.633789062500000000e+00,-3.576439155913980344e-03
4.634765625000000000e+00,-3.485266841027911261e-03
4.635742187500000000e+00,-3.390817639733979295e-03
4.636718750000000000e+00,-3.293180354215222844e-03
4.637695312500000000e+00,-3.192446784126706967e-03
4.638671875000000000e+00,-3.088711640284473939e-03
4.639648437500000000e+00,-2.982072455617386809e-03
4.640625000000000000e+00,-2.872629493465591547e-03
4.641601562500000000e+00,-2.760485653311816126e-03
4.642578125000000000e+00,-2.645746374034140067e-03
4.643554687500000000e+00,-2.528519534771195114e-03
4.644531250000000000e+00,-2.408915353493007623e-03
4.645507812500000000e+00,-2.287046283372844331e-03
4.646484375000000000e+00,-2.163026907057495271e-03
4.647460937500000000e+00,-2.036973828935403907e-03
4.648437500000000000e+00,-1.909005565503931086e-03
4.649414062500000000e+00,-1.779242433938835275e-03
4.650390625000000000e+00,-1.647806438970733168e-03
4.651367187500000000e+00,-1.514821158174903910e-03
4.652343750000000000e+00,-1.380411625782286674e-03
4.653320312500000000e+00,-1.244704215120914694e-03
4.654296875000000000e+00,-1.107826519798315408e-03
4.655273437500000000e+00,-9.699072337365902997e-04
4.656250000000000000e+00,-8.310760301729669180e-04
4.657226562500000000e+00,-6.914634397395877504e-04
4.658203125000000000e+00,-5.512007277371673564e-04
4.659179687500000000e+00,-4.104197707179052697e-04
4.660156250000000000e+00,-2.692529324936945010e-04
4.661132812500000000e+00,-1.278329396862020926e-04
4.662109375000000000e+00,1.370724306416748993e-05
4.663085937500000000e+00,1.552345381130969672e-04
4.664062500000000000e+00,2.966158799334283865e-04
4.665039062500000000e+00,4.377183402248426827e-04
4.666015625000000000e+00,5.784092528945167407e-04
4.666992187500000000e+00,7.185563387912504481e-04
4.667968750000000000e+00,8.580278300757868907e-04
4.668945312500000000e+00,9.966925941103908521e-04
4.669921875000000000e+00,1.134420256751204632e-03
4.670898437500000000e+00,1.271081324927459148e-03
4.671875000000000000e+00,1.406547308392290399e-03
4.672851562500000000e+00,1.540690840530689696e-03
4.673828125000000000e+00,1.673385798111003174e-03
4.674804687500000000e+00,1.804507419867387719e-03
4.675781250000000000e+00,1.933932423801733042e-03
4.676757812500000000e+00,2.061539123094757731e-03
4.677734375000000000e+00,2.187207540517303699e-03
4.678710937500000000e+00,2.310819521234250620e-03
4.679687500000000000e+00,2.432258843895000397e-03
4.680664062500000000e+00,2.551411329906074204e-03
4.681640625000000000e+00,2.668164950783088324e-03
4.682617187500000000e+00,2.782409933481173447e-03
4.683593750000000000e+00,2.894038863604805542e-03
4.684570312500000000e+00,3.002946786400007440e-03
4.685546875000000000e+00,3.109031305433967562e-03
4.686523437500000000e+00,3.212192678869299316e-03
4.687500000000000000e+00,3.312333913242418090e-03
4.688476562500000000e+00,3.409360854657868950e-03
4.689453125000000000e+00,3.503182277312858958e-03
4.690429687500000000e+00,3.593709969268765129e-03
4.691406250000000000e+00,3.680858815388975049e-03
4.692382812500000000e+00,3.764546877365078283e-03
4.693359375000000000e+00,3.844695470756170127e-03
4.694335937500000000e+00,3.921229238968832603e-03
4.695312500000000000e+00,3.994076224108237226e-03
4.696289062500000000e+00,4.063167934633750943e-03
4.697265625000000000e+00,4.128439409755441623e-03
4.698242187500000000e+00,4.189829280510930405e-03
4.699218750000000000e+00,4.247279827465168071e-03
4.700195312500000000e+00,4.300737034978886764e-03
4.701171875000000000e+00,4.350150641994700133e-03
4.702148437500000000e+00,4.395474189293104537e-03
4.703125000000000000e+00,4.436665063173953275e-03
4.704101562500000000e+00,4.473684535522324743e-03
4.705078125000000000e+00,4.506497800221128010e-03
4.706054687500000000e+00,4.535074005876196281e-03
4.707031250000000000e+00,4.559386284823109016e-03
4.708007812500000000e+00,4.579411778388467642e-03
4.708984375000000000e+00,4.595131658381873020e-03
4.709960937500000000e+00,4.606531144798398612e-03
4.710937500000000000e+00,4.613599519714912077e-03
4.711914062500000000e+00,4.616330137367188023e-03
4.712890625000000000e+00,4.614720430398326460e-03
4.713867187500000000e+00,4.608771912272612709e-03
4.714843750000000000e+00,4.598490175852540211e-03
4.715820312500000000e+00,4.583884888140338058e-03
4.716796875000000000e+00,4.564969781188951518e-03
4.717773437500000000e+00,4.541762639191011287e-03
4.718750000000000000e+00,4.514285281757941456e-03
4.719726562500000000e+00,4.482563543404917590e-03
4.720703125000000000e+00,4.446627249260971110e-03
4.721679687500000000e+00,4.406510187027073283e-03
4.722656250000000000e+00,4.362250075208564878e-03
4.723632812500000000e+00,4.313888527651800822e-03
4.724609375000000000e+00,4.261471014418352111e-03
4.725585937500000000e+00,4.205046819033550660e-03
4.726562500000000000e+00,4.144668992149574092e-03
4.727539062500000000e+00,4.080394301666637191e-03
4.728515625000000000e+00,4.012283179359183924e-03
4.729492187500000000e+00,3.940399664057264717e-03
4.730468750000000000e+00,3.864811341436520664e-03
4.731445312500000000e+00,3.785589280473385630e-03
4.732421875000000000e+00,3.702807966625247527e-03
4.733398437500000000e+00,3.616545231798398707e-03
4.734375000000000000e+00,3.526882181169616482e-03
4.735351562500000000e+00,3.433903116930180684e-03
4.736328125000000000e+00,3.337695459024020948e-03
4.737304687500000000e+00,3.238349662954519148e-03
4.738281250000000000e+00,3.135959134737245028e-03
4.739257812500000000e+00,3.030620143078588402e-03
4.740234375000000000e+00,2.922431728862856862e-03
4.741210937500000000e+00,2.811495612032942348e-03
4.742187500000000000e+00,2.697916095952105926e-03
4.743164062500000000e+00,2.581799969336802739e-03
4.744140625000000000e+00,2.463256405852750318e-03
4.745117187500000000e+00,2.342396861468641709e-03
4.746093750000000000e+00,2.219334969664011736e-03
4.747070312500000000e+00,2.094186434589783048e-03
4.748046875000000000e+00,1.967068922281945027e-03
4.749023437500000000e+00,1.838101950030645703e-03
4.750000000000000000e+00,1.707406774008714831e-03
4.750976562500000000e+00,1.575106275265269725e-03
4.751953125000000000e+00,1.441324844191595005e-03
4.752929687500000000e+00,1.306188263567920971e-03
4.753906250000000000e+00,1.169823590301064063e-03
4.754882812500000000e+00,1.032359035964118456e-03
4.755859375000000000e+00,8.939238462505176043e-04
4.756835937500000000e+00,7.546481794558049412e-04
4.757812500000000000e+00,6.146629841013658046e-04
4.758789062500000000e+00,4.740998758151798893e-04
4.759765625000000000e+00,3.330910135853533145e-04
4.760742187500000000e+00,1.917689755027771189e-04
4.761718750000000000e+00,5.026663410974063708e-05
4.762695312500000000e+00,-9.128296852830129911e-05
4.763671875000000000e+00,-2.327467459103488789e-04
4.764648437500000000e+00,-3.739916922292567218e-04
4.765625000000000000e+00,-5.148850074252637197e-04
4.766601562500000000e+00,-6.552942220460773303e-04
4.767578125000000000e+00,-7.950873217961166488e-04
4.768554687500000000e+00,-9.341328716578123966e-04
4.769531250000000000e+00,-1.072300139468263533e-03
4.770507812500000000e+00,-1.209459218835061151e-03
4.771484375000000000e+00,-1.345481151275715196e-03
4.772460937500000000e+00,-1.480238047465844880e-03
4.773437500000000000e+00,-1.613603207482134901e-03
4.774414062500000000e+00,-1.745451239927004339e-03
4.775390625000000000e+00,-1.875658179822983860e-03
4.776367187500000000e+00,-2.004101605165958463e-03
4.777343750000000000e+00,-2.130660752027688318e-03
4.778320312500000000e+00,-2.255216628099389765e-03
4.779296875000000000e+00,-2.377652124569618573e-03
4.780273437500000000e+00,-2.497852126231268986e-03
4.781250000000000000e+00,-2.615703619714164138e-03
4.782226562500000000e+00,-2.731095799741475958e-03
4.783203125000000000e+00,-2.843920173310070503e-03
4.784179687500000000e+00,-2.954070661696829754e-03
4.785156250000000000e+00,-3.061443700195038732e-03
4.786132812500000000e+00,-3.165938335487068333e-03
4.787109375000000000e+00,-3.267456320561799507e-03
4.788085937500000000e+00,-3.365902207087549409e-03
4.789062500000000000e+00,-3.461183435153647979e-03
4.790039062500000000e+00,-3.553210420296289748e-03
4.791015625000000000e+00,-3.641896637726835251e-03
4.791992187500000000e+00,-3.727158703683375405e-03
4.792968750000000000e+00,-3.808916453829064904e-03
4.793945312500000000e+00,-3.887093018623518845e-03
4.794921875000000000e+00,-3.961614895596403049e-03
4.795898437500000000e+00,-4.032412018455270274e-03
4.796875000000000000e+00,-4.099417822962661724e-03
4.797851562500000000e+00,-4.162569309520539919e-03
4.798828125000000000e+00,-4.221807102403206738e-03
4.799804687500000000e+00,-4.277075505583017266e-03
4.800781250000000000e+00,-4.328322555096399300e-03
4.801757812500000000e+00,-4.375500067900948802e-03
4.802734375000000000e+00,-4.418563687177656275e-03
4.803710937500000000e+00,-4.457472924035680087e-03
4.804687500000000000e+00,-4.492191195580448083e-03
4.805664062500000000e+00,-4.522685859309300178e-03
4.806640625000000000e+00,-4.548928243802329713e-03
4.807617187500000000e+00,-4.570893675679569938e-03
4.808593750000000000e+00,-4.588561502799176975e-03
4.809570312500000000e+00,-4.601915113674805505e-03
4.810546875000000000e+00,-4.610941953093907093e-03
4.811523437500000000e+00,-4.615633533922282317e-03
4.812500000000000000e+00,-4.615985445083780128e-03
4.813476562500000000e+00,-4.611997355707635714e-03
4.814453125000000000e+00,-4.603673015439561922e-03
4.815429687500000000e+00,-4.591020250916291560e-03
4.816406250000000000e+00,-4.574050958406884748e-03
4.817382812500000000e+00,-4.552781092627727205e-03
4.818359375000000000e+00,-4.527230651741727570e-03
4.819335937500000000e+00,-4.497423658555824849e-03
4.820312500000000000e+00,-4.463388137934480235e-03
4.821289062500000000e+00,-4.425156090450388900e-03
4.822265625000000000e+00,-4.382763462297188835e-03
4.823242187500000000e+00,-4.336250111492450515e-03
4.824218750000000000e+00,-4.285659770402729281e-03
4.825195312500000000e+00,-4.231040004625911781e-03
4.826171875000000000e+00,-4.172442168269513071e-03
4.827148437500000000e+00,-4.109921355666979262e-03
4.828125000000000000e+00,-4.043536349577383886e-03
4.829101562500000000e+00,-3.973349565917230763e-03
4.830078125000000000e+00,-3.899426995076317459e-03
4.831054687500000000e+00,-3.821838139872841753e-03
4.832031250000000000e+00,-3.740655950206083370e-03
4.833007812500000000e+00,-3.655956754468104013e-03
4.833984375000000000e+00,-3.567820187778947532e-03
4.834960937500000000e+00,-3.476329117112820534e-03
4.835937500000000000e+00,-3.381569563385647664e-03
4.836914062500000000e+00,-3.283630620577255438e-03
4.837890625000000000e+00,-3.182604371964226683e-03
4.838867187500000000e+00,-3.078585803542188085e-03
4.839843750000000000e+00,-2.971672714718924958e-03
4.840820312500000000e+00,-2.861965626362298135e-03
4.841796875000000000e+00,-2.749567686289413389e-03
4.842773437500000000e+00,-2.634584572285902839e-03
4.843750000000000000e+00,-2.517124392746502778e-03
4.844726562500000000e+00,-2.397297585030346706e-03
4.845703125000000000e+00,-2.275216811626538591e-03
4.846679687500000000e+00,-2.150996854227636181e-03
4.847656250000000000e+00,-2.024754505810634399e-03
4.848632812500000000e+00,-1.896608460826917789e-03
4.849609375000000000e+00,-1.766679203604425152e-03
4.850585937500000000e+00,-1.635088895066952666e-03
4.851562500000000000e+00,-1.501961257877103143e-03
4.852539062500000000e+00,-1.367421460110870802e-03
4.853515625000000000e+00,-1.231595997573233046e-03
4.854492187500000000e+00,-1.094612574865396187e-03
4.855468750000000000e+00,-9.565999853155179042e-04
4.856445312500000000e+00,-8.176879898857966969e-04
4.857421875000000000e+00,-6.780071951697807294e-04
4.858398437500000000e+00,-5.376889305946047724e-04
4.859375000000000000e+00,-3.968651249436114356e-04
4.860351562500000000e+00,-2.556681823154508416e-04
4.861328125000000000e+00,-1.142308576362833844e-04
4.862304687500000000e+00,2.731386815786910824e-05
4.863281250000000000e+00,1.688329131512694150e-04
4.864257812500000000e+00,3.101932195735529734e-04
4.865234375000000000e+00,4.512618789021144460e-04
4.866210937500000000e+00,5.919062568241696860e-04
4.867187500000000000e+00,7.319941179410025846e-04
4.868164062500000000e+00,8.713937500971488193e-04
4.869140625000000000e+00,1.009974088217620129e-03
4.870117187500000000e+00,1.147604837536736564e-03
4.871093750000000000e+00,1.284156596102705231e-03
4.872070312500000000e+00,1.419500976442765808e-03
4.873046875000000000e+00,1.553510726274511802e-03
4.874023437500000000e+00,1.686059848149892501e-03
4.875000000000000000e+00,1.817023717919406941e-03
4.875976562500000000e+00,1.946279201905106327e-03
4.876953125000000000e+00,2.073704772672239124e-03
4.877929687500000000e+00,2.199180623290688825e-03
4.878906250000000000e+00,2.322588779978773405e-03
4.879882812500000000e+00,2.443813213023498989e-03
4.880859375000000000e+00,2.562739945872979409e-03
4.881835937500000000e+00,2.679257162298448545e-03
4.882812500000000000e+00,2.793255311525116164e-03
4.883789062500000000e+00,2.904627211233015791e-03
4.884765625000000000e+00,3.013268148331008003e-03
4.885742187500000000e+00,3.119075977409185071e-03
4.886718750000000000e+00,3.221951216777115164e-03
4.887695312500000000e+00,3.321797141997627229e-03
4.888671875000000000e+00,3.418519876828194758e-03
4.889648437500000000e+00,3.512028481484419113e-03
4.890625000000000000e+00,3.602235038142617175e-03
4.891601562500000000e+00,3.689054733601133170e-03
4.892578125000000000e+00,3.772405939022646908e-03
4.893554687500000000e+00,3.852210286682509772e-03
4.894531250000000000e+00,3.928392743650945679e-03
4.895507812500000000e+00,4.000881682339839547e-03
4.896484375000000000e+00,4.069608947847790439e-03
4.897460937500000000e+00,4.134509922040099407e-03
4.898437500000000000e+00,4.195523584303456795e-03
4.899414062500000000e+00,4.252592568918196758e-03
4.900390625000000000e+00,4.305663218994179933e-03
4.901367187500000000e+00,4.354685636919594822e-03
4.902343750000000000e+00,4.399613731275246221e-03
4.903320312500000000e+00,4.440405260170214065e-03
4.904296875000000000e+00,4.477021870958147048e-03
4.905273437500000000e+00,4.509429136296846767e-03
4.906250000000000000e+00,4.537596586517231127e-03
4.907226562500000000e+00,4.561497738271258658e-03
4.908203125000000000e+00,4.581110119431861319e-03
4.909179687500000000e+00,4.596415290221489598e-03
4.910156250000000000e+00,4.607398860549393425e-03
4.911132812500000000e+00,4.614050503541345521e-03
4.912109375000000000e+00,4.616363965249081248e-03
4.913085937500000000e+00,4.614337070530331181e-03
4.914062500000000000e+00,4.607971725093914367e-03
4.915039062500000000e+00,4.597273913707968472e-03
4.916015625000000000e+00,4.582253694573005555e-03
4.916992187500000000e+00,4.562925189865080049e-03
4.917968750000000000e+00,4.539306572457963741e-03
4.918945312500000000e+00,4.511420048836807355e-03
4.919921875000000000e+00,4.479291838219360070e-03
4.920898437500000000e+00,4.442952147904369320e-03
4.921875000000000000e+00,4.402435144870344569e-03
4.922851562500000000e+00,4.357778923651387665e-03
